date,price,sma10,signal,monthly_ret_bh,monthly_ret_timing,equity_bh,equity_timing,drawdown_bh_pct,drawdown_timing_pct
2005-03-31,42.81999969482422,42.46009337290171,1.0,-0.01631056982272039,-0.01631056982272039,6.5152779432948655,38.75492595400912,-38.2539,-5.0975
2005-04-30,43.349998474121094,42.76579387899862,1.0,0.01237736532167566,0.01237736532167566,6.595919918571281,39.23460983055637,-37.4896,-3.9229
2005-05-31,41.650001525878906,42.843679476846226,1.0,-0.03921561725675826,-0.03921561725675826,6.337256847588361,37.69600038822304,-39.941,-7.6906
2005-06-30,43.439998626708984,43.06975738863558,0.0,0.042977119693930366,0.002441934817957625,6.609613893658346,37.78805156406878,-37.3598,-7.4652
2005-07-31,42.81999969482422,43.192758879048114,1.0,-0.014272535715587287,-0.014272535715587287,6.5152779432948655,37.24872024849816,-38.2539,-8.7859
2005-08-31,43.400001525878906,43.214999771118165,0.0,0.01354511525428137,0.002822437972181513,6.603528133950471,37.35385245094269,-37.4175,-8.5284
2005-09-30,46.70000076293945,43.37299995422363,1.0,0.07603684610685546,0.07603684610685546,7.105639586433953,40.194121581253206,-32.6589,-1.5732
2005-10-31,46.400001525878906,43.633000183105466,1.0,-0.006423966427397176,-0.006423966427397176,7.059993196285518,39.93591589363651,-33.0915,-2.2055
2005-11-30,49.099998474121094,44.32099990844726,1.0,0.05818958748818792,0.05818958748818792,7.470811288046787,42.259770365450194,-29.1982,0.0
2005-12-31,51.58000183105469,45.126000213623044,1.0,0.05050923490844328,0.05050923490844328,7.848156250351391,44.39427903401558,-25.622,0.0
2006-01-31,56.70000076293945,46.51400032043457,1.0,0.09926325610950593,0.09926325610950593,8.62718979421744,48.80099972356594,-18.239,0.0
2006-02-28,56.06999969482422,47.786000442504886,1.0,-0.011111129799614039,-0.011111129799614039,8.531331968607981,48.25876548128645,-19.1475,-1.1111
2006-03-31,58.099998474121094,49.4310001373291,1.0,0.03620472249591011,0.03620472249591011,8.840206475051922,50.00596069353165,-16.2202,0.0
2006-04-30,65.08999633789062,51.59599990844727,1.0,0.12030977706278279,0.12030977706278279,9.903769745254385,56.02216667638071,-6.1407,0.0
2006-05-31,64.2300033569336,53.7370002746582,1.0,-0.013212367941959902,-0.013212367941959902,9.772917495367631,55.281981197346546,-7.3808,-1.3212
2006-06-30,61.22999954223633,55.52000007629395,1.0,-0.046707203143457665,-0.046707203143457665,9.316451852607244,52.69991447138927,-11.7068,-5.9302
2006-07-31,63.15999984741211,57.16599998474121,1.0,0.031520501708389936,0.031520501708389936,9.610111089143484,54.361042215516704,-8.9237,-2.9651
2006-08-31,62.290000915527344,58.75499992370605,1.0,-0.013774523970655372,-0.013774523970655372,9.477736383585418,53.61224473644928,-10.1783,-4.3017
2006-09-30,59.470001220703125,59.792000198364256,1.0,-0.04527210873938614,-0.04527210873938614,9.048659271424503,51.185105362978156,-14.2447,-8.6342
2006-10-31,60.2400016784668,60.65800018310547,0.0,0.012947712156690105,0.004010350772625237,9.165818707074873,51.390375589817495,-13.1344,-8.2678
2006-11-30,64.38999938964844,61.42700004577637,0.0,0.06889106234313203,0.004026298203094747,9.797261695049814,51.59728856671114,-7.1501,-7.8984
2006-12-31,63.209999084472656,62.140999984741214,1.0,-0.018325831904969392,-0.018325831904969392,9.617718724097333,50.65172532968539,-8.8516,-9.5863
2007-01-31,64.83000183105469,62.81400032043457,1.0,0.02562890001654794,0.02562890001654794,9.864210275664504,51.94987333382554,-6.5156,-7.2691
2007-02-28,66.4800033569336,62.95300102233887,1.0,0.025451202827030173,0.025451202827030173,10.115266292118918,53.27206009688327,-4.1363,-4.909
2007-03-31,65.73999786376953,63.10400047302246,1.0,-0.011131249335096238,-0.011131249335096238,10.002670740930446,52.67907551335062,-5.2034,-5.9674
2007-04-30,67.08999633789062,63.69000015258789,1.0,0.02053542010936238,0.02053542010936238,10.208079786811082,53.76086245999011,-3.2567,-4.0364
2007-05-31,65.54000091552734,63.92800025939941,1.0,-0.023103227112383773,-0.023103227112383773,9.972240201115051,52.51881304481933,-5.4918,-6.2535
2007-06-30,64.2699966430664,64.12599983215333,1.0,-0.01937754431980876,-0.01937754431980876,9.779002674650165,51.50112741741959,-7.3231,-8.0701
2007-07-31,65.79000091552734,64.75799980163575,1.0,0.023650293322754035,0.023650293322754035,10.010278956309639,52.7191441872941,-5.1313,-5.8959
2007-08-31,66.5199966430664,65.3859992980957,1.0,0.011095846137414656,0.011095846137414656,10.12135147140145,53.304107699692494,-4.0786,-4.8518
2007-09-30,73.51000213623047,66.29799957275391,1.0,0.1050812664749683,0.1050812664749683,11.184915902454598,58.90537084509429,0.0,0.0
2007-10-31,78.62000274658203,67.83899993896485,1.0,0.0695143580717299,0.0695143580717299,11.962428151500015,63.00013988636819,0.0,0.0
2007-11-30,77.31999969482422,69.0879997253418,1.0,-0.016535271004099905,-0.016535271004099905,11.76462616014789,61.95841550005086,-1.6535,-1.6535
2007-12-31,82.45999908447266,70.68599929809571,1.0,0.06647697115798756,0.06647697115798756,12.546702874080545,66.07722330024238,0.0,0.0
2008-01-31,91.4000015258789,73.25199966430664,1.0,0.10841623260567879,0.10841623260567879,13.906969131311197,73.24106691149882,0.0,0.0
2008-02-29,96.18000030517578,76.16100006103515,1.0,0.052297578769114894,0.052297578769114894,14.634269944895596,77.07139737743692,0.0,0.0
2008-03-31,90.41000366210938,78.64800033569335,1.0,-0.059991647169457374,-0.059991647169457374,13.756335985778827,72.44775729911267,-5.9992,-5.9992
2008-04-30,86.6500015258789,80.88600082397461,1.0,-0.0415883418198143,-0.0415883418198143,13.184232782614048,69.43477520447821,-9.9085,-9.9085
2008-05-31,87.44999694824219,83.0520004272461,1.0,0.009232491728512704,0.009232491728512704,13.305956102726316,70.07583119222468,-9.0767,-9.0767
2008-06-30,91.4000015258789,85.54000091552734,1.0,0.0451687217321981,0.0451687217321981,13.906969131311204,73.24106691149876,-4.9698,-4.9698
2008-07-31,90.08000183105467,87.19700088500977,1.0,-0.014442009549097135,-0.014442009549097135,13.706124550317806,72.18331872377682,-6.3423,-6.3423
2008-08-31,81.70999908447266,87.50600051879883,1.0,-0.09291743535130015,-0.09291743535130015,12.432586608496782,65.47622987281801,-15.0447,-15.0447
2008-09-30,85.06999969482422,88.28100051879883,0.0,0.04112104574714248,0.005084340972818069,12.943827571180092,65.80913335110604,-11.5513,-14.6128
2008-10-31,71.33999633789062,87.16900024414062,0.0,-0.1613965370422935,-0.0023259635199049944,10.854738625119065,65.65606370765477,-25.8266,-14.8114
2008-11-30,80.30999755859375,86.05999984741212,0.0,0.1257359360970265,-0.0005030148720960304,12.219569347236964,65.62303773116653,-16.5003,-14.8542
2008-12-31,86.5199966430664,85.09399948120117,0.0,0.07732535516442862,0.0003048473110567329,13.164451886968425,65.64304273776229,-10.0437,-14.8283
2009-01-31,91.30999755859376,85.1839988708496,1.0,0.055362934597515734,0.055362934597515734,13.893274575798804,69.27723421963496,-5.0634,-10.1129
2009-02-28,92.62999725341795,85.78199844360351,1.0,0.014456244990885603,0.014456244990885603,14.094119156792193,70.278722889805,-3.691,-8.8135
2009-03-31,90.27999877929688,86.06499862670898,1.0,-0.025369734900152596,-0.025369734900152596,13.736555090133214,68.49577032096936,-6.1343,-11.1269
2009-04-30,87.2699966430664,85.65199813842773,1.0,-0.03334074188003566,-0.03334074188003566,13.278568152552191,66.21207052282374,-9.2639,-14.09
2009-05-31,96.1999969482422,86.26399765014648,1.0,0.10232612179073897,0.10232612179073897,14.637312534536878,72.98729491515918,0.0,-5.2991
2009-06-30,91.18000030517578,87.2109977722168,1.0,-0.052182918942994316,-0.052182918942994316,13.873494841003867,69.17860482073301,-5.2183,-10.2409
2009-07-31,93.3499984741211,88.03899765014648,1.0,0.023799058583926502,0.023799058583926502,14.203670957488718,70.82499048961594,-2.9626,-8.1047
2009-08-31,93.4000015258789,90.24499816894532,1.0,0.0005356513398515617,0.0005356513398515617,14.211279172867911,70.86292799066669,-2.9106,-8.0555
2009-09-30,98.8499984741211,92.09899826049805,1.0,0.0583511441028417,0.0583511441028417,15.040523571769642,74.99786091339938,0.0,-2.6904
2009-10-31,102.52999877929688,93.69999847412109,1.0,0.03722812708124823,0.03722812708124823,15.600454094667992,77.78989081030522,0.0,0.0
2009-11-30,115.63999938964844,96.13299865722657,1.0,0.12786502259277088,0.12786502259277088,17.595206509940198,87.73649695625407,0.0,0.0
2009-12-31,107.30999755859376,97.60099868774414,1.0,-0.07203391451937635,-0.07203391451937635,16.32775490825239,81.41649363427774,-7.2034,-7.2034
2010-01-31,105.95999908447266,99.16899871826172,1.0,-0.012580360682460934,-0.012580360682460934,16.122345862371752,80.39224477885729,-8.3708,-8.3708
2010-02-28,109.43000030517578,101.38499908447265,1.0,0.03274821867388655,0.03274821867388655,16.65032397020873,83.02494759055995,-5.3701,-5.3701
2010-03-31,108.9499969482422,102.65999908447266,1.0,-0.004386396377546897,-0.004386396377546897,16.577289049460827,82.66076726120271,-5.7852,-5.7852
