Date,EFA
2005-02-02,28.375469207763672
2005-02-03,28.221405029296875
2005-02-04,28.366497039794922
2005-02-07,28.187362670898438
2005-02-08,28.187362670898438
2005-02-09,28.11571502685547
2005-02-10,28.4077091217041
2005-02-11,28.604751586914062
2005-02-14,28.826881408691406
2005-02-15,29.020353317260742
2005-02-16,28.76419448852539
2005-02-17,28.823305130004883
2005-02-18,28.966629028320312
2005-02-22,28.89854621887207
2005-02-23,28.912870407104492
2005-02-24,28.95765495300293
2005-02-25,29.29443359375
2005-02-28,29.226362228393555
2005-03-01,29.387588500976562
2005-03-02,29.167247772216797
2005-03-03,29.181577682495117
2005-03-04,29.692129135131836
2005-03-07,29.566726684570312
2005-03-08,29.647336959838867
2005-03-09,29.512985229492188
2005-03-10,29.609725952148438
2005-03-11,29.60255241394043
2005-03-14,29.507604598999023
2005-03-15,29.324892044067383
2005-03-16,29.358924865722656
2005-03-17,29.324892044067383
2005-03-18,29.265775680541992
2005-03-21,29.066932678222656
2005-03-22,28.733728408813477
2005-03-23,28.542055130004883
2005-03-24,28.536680221557617
2005-03-28,28.536680221557617
2005-03-29,28.241100311279297
2005-03-30,28.47218894958496
2005-03-31,28.45965003967285
2005-04-01,28.393373489379883
2005-04-04,28.402328491210938
2005-04-05,28.55459976196289
2005-04-06,28.635221481323242
2005-04-07,28.751651763916016
2005-04-08,28.751651763916016
2005-04-11,28.859121322631836
2005-04-12,28.9307918548584
2005-04-13,28.62624168395996
2005-04-14,28.25006866455078
2005-04-15,27.904329299926758
2005-04-18,27.802213668823242
2005-04-19,28.171241760253906
2005-04-20,27.81117820739746
2005-04-21,28.31456184387207
2005-04-22,28.214244842529297
2005-04-25,28.362916946411133
2005-04-26,28.008230209350586
2005-04-27,27.93299102783203
2005-04-28,27.556800842285156
2005-04-29,27.999267578125
2005-05-02,27.99030876159668
